title,User_1,User_2,User_3,User_4,User_5,User_6,User_7,User_8,User_9,User_10,User_11,User_12,User_13,User_14,User_15,User_16,User_17,User_18,User_19,User_20,User_21,User_22,User_23,User_24,User_25,User_26,User_27,User_28,User_29,User_30,User_31,User_32,User_33,User_34,User_35,User_36,User_37,User_38,User_39,User_40,User_41,User_42,User_43,User_44,User_45,User_46,User_47,User_48,User_49,User_50,User_51,User_52,User_53,User_54,User_55,User_56,User_57,User_58,User_59,User_60,User_61,User_62,User_63,User_64,User_65,User_66,User_67,User_68,User_69,User_70,User_71,User_72,User_73,User_74,User_75,User_76,User_77,User_78,User_79,User_80,User_81,User_82,User_83,User_84,User_85,User_86,User_87,User_88,User_89,User_90,User_91,User_92,User_93,User_94,User_95,User_96,User_97,User_98,User_99,User_100
A Way Back Home,1.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,,3.0,1.0,2.0,2.0,3.0,1.0,,5.0,5.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,,5.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,5.0,5.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,5.0,3.0,2.0,,2.0,1.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0
Killing Them Softly,2.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,5.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,5.0,3.0,2.0,4.0,5.0,2.0,,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,1.0,,4.0,4.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,5.0,5.0,,3.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,1.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,,3.0,1.0,3.0
Wanted,,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,,3.0,3.0,,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,,2.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,,3.0,1.0,1.0,4.0,,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,,4.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0
Into the Wind,,4.0,2.0,,3.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,2.0,,3.0,4.0,3.0,,3.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,,3.0,3.0,3.0,4.0,4.0,,3.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0
Wonder Boy,3.0,3.0,1.0,3.0,1.0,,3.0,,4.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,1.0,5.0,,1.0,1.0,5.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,,4.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,,3.0,4.0,4.0,2.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0
Here Comes the Rain,4.0,3.0,3.0,3.0,3.0,2.0,4.0,,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,,4.0,3.0,2.0,4.0,4.0,4.0,,3.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,3.0,,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,5.0,1.0,,,3.0,3.0,3.0,4.0,3.0,
The Ice Road,3.0,3.0,5.0,4.0,,4.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,5.0,1.0,2.0,,1.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,2.0,5.0,5.0,3.0
Sisters on Track,2.0,2.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,,3.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,1.0,5.0,5.0,1.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,,,5.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,3.0,5.0,5.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,4.0
The Seventh Day,2.0,5.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,3.0,2.0,4.0,5.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,,3.0,4.0,,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,,5.0,4.0,5.0,,3.0,3.0,5.0,5.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,5.0,1.0,5.0,3.0,5.0,3.0,4.0,4.0,,2.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,5.0
Good on Paper,4.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,5.0,5.0,,4.0,3.0,5.0,4.0,,3.0,2.0,4.0,3.0,2.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,,3.0,5.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,2.0
Murder by the Coast,4.0,1.0,5.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,,,4.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,,1.0,3.0,4.0,2.0,2.0,4.0,,1.0,,3.0,1.0,3.0,2.0,3.0,,2.0,1.0,3.0,,3.0,3.0,,2.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,,1.0,3.0,1.0,,2.0,4.0,2.0,3.0,2.0,1.0,4.0
The House of Flowers: The Movie,4.0,5.0,2.0,4.0,2.0,2.0,4.0,5.0,1.0,,2.0,1.0,,5.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,4.0,5.0,,5.0,5.0,2.0,,4.0,2.0,5.0,4.0,4.0,5.0,1.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,2.0,1.0,5.0,3.0,4.0,5.0,,5.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,2.0,,3.0,3.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,,3.0,3.0
Broken,4.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,,4.0,2.0,,3.0,1.0,4.0,4.0,2.0,1.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,,4.0,4.0,,3.0,2.0,2.0,2.0,3.0,1.0
O Vendedor de Sonhos,1.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,,2.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,1.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,5.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,3.0,3.0,,2.0,1.0,4.0,2.0,1.0
Osuofia in London,3.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,3.0,,3.0,5.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,5.0,4.0,,1.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,,2.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0
Osuofia in London II,1.0,3.0,,4.0,2.0,3.0,5.0,,2.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,5.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,2.0,4.0,1.0,2.0,5.0,3.0,4.0,1.0,5.0,4.0,5.0,3.0,3.0,,4.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,,3.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,5.0,4.0,1.0,3.0,3.0,,1.0,1.0,3.0,4.0,2.0
#Selfie,3.0,1.0,,1.0,5.0,5.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,5.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,1.0
#Selfie 69,3.0,2.0,1.0,3.0,1.0,5.0,3.0,4.0,2.0,3.0,,4.0,5.0,3.0,1.0,5.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,,,5.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,1.0,4.0,,3.0,3.0,5.0,4.0,1.0,4.0,1.0,3.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,3.0
Love Is a Story,5.0,3.0,,3.0,,,4.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,,2.0,5.0,,5.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,1.0,3.0,,2.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,1.0,,2.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,2.0,,2.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0
Mobile Suit Gundam II: Soldiers of Sorrow,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,5.0,3.0,1.0,5.0,2.0,3.0,1.0,,3.0,3.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,,4.0,4.0,1.0,5.0,1.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,,3.0,4.0,4.0
Mobile Suit Gundam III: Encounters in Space,1.0,2.0,5.0,1.0,5.0,3.0,3.0,1.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,1.0,,5.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,1.0,4.0,4.0,,1.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,,3.0,4.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,,4.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0
Mobile Suit Gundam: Char's Counterattack,1.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,2.0,4.0,,3.0,1.0,3.0,,1.0,4.0,1.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,1.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,,1.0,,2.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0
A Family,4.0,5.0,3.0,3.0,5.0,4.0,,2.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,3.0,,2.0,4.0,2.0,,3.0,4.0,5.0,1.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,,,4.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,1.0,,4.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,3.0
Fatherhood,4.0,,3.0,3.0,,1.0,4.0,4.0,3.0,,4.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,,1.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,2.0,,1.0,2.0,4.0,4.0,,,5.0,3.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,1.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,1.0,2.0,3.0
Jagame Thandhiram,1.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,,3.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,,5.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,4.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,5.0,,3.0,1.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,5.0
Kambili: The Whole 30 Yards,1.0,2.0,1.0,4.0,,4.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,,4.0,2.0,2.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,5.0,2.0,3.0,,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,,2.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,4.0,2.0,,4.0,5.0,3.0,4.0,4.0,2.0,3.0
Mobile Suit Gundam I,4.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,,4.0,,2.0,3.0,5.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,5.0,4.0,2.0,1.0,5.0,2.0,3.0,4.0,4.0,2.0,5.0,,3.0,5.0,3.0,5.0,3.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,2.0,,5.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,,4.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,5.0,4.0,2.0,5.0
Rurouni Kenshin: The Final,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,1.0,,1.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,4.0,1.0,4.0,2.0,5.0,3.0,1.0,5.0,2.0,4.0,3.0,1.0,,2.0,2.0,5.0,1.0,5.0,1.0,2.0,2.0
Ali & Ratu Ratu Queens,5.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,1.0,4.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,2.0,5.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,,4.0,2.0,3.0,3.0,5.0,2.0,4.0,3.0,5.0,4.0,1.0,3.0,3.0,1.0,5.0,4.0,5.0,2.0,5.0,,5.0,,5.0,4.0,5.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,3.0
Aziza,4.0,1.0,2.0,3.0,3.0,,5.0,2.0,,4.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0,5.0,1.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,,3.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,,,4.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,,4.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,2.0,1.0,3.0,4.0,,5.0,4.0
Besieged Bread,1.0,3.0,4.0,1.0,2.0,1.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,2.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,1.0,4.0,2.0,,2.0,5.0,2.0,3.0,4.0
Fan Girl,1.0,2.0,,1.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,2.0,,4.0,2.0,1.0,3.0,3.0,5.0,2.0,4.0,2.0,5.0,1.0,3.0,5.0,4.0,5.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,5.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,5.0,,1.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,
Red Snow,,3.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,5.0,3.0,3.0,5.0,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,,1.0,4.0,3.0,5.0,3.0,3.0,5.0,1.0,1.0,,2.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0
Silver Linings Playbook,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,5.0,2.0,1.0,5.0,2.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,,3.0,2.0,,2.0,5.0,4.0,4.0,2.0,2.0,,2.0,1.0,3.0,3.0,,2.0,1.0,,4.0,4.0,4.0,3.0,5.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,2.0,1.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,,4.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0,4.0,,1.0,4.0,3.0
